user_id,age,gender,premium_user,listening_time,mood,genre,danceability,energy,valence,acousticness,speechiness,instrumentalness,liveness,tempo,loudness_db,duration_sec,popularity,previous_skips,repeat_count,skip
U044,27,Female,No,Evening,Happy,Classical,0.49,0.74,0.91,0.37,0.43,0.42,0.03,171,-10,299,55,2,2,0
U044,27,Female,No,Afternoon,Gym,Rock,0.56,0.32,0.94,0.14,0.02,0.09,0.19,110,-17,288,70,11,8,0
U044,27,Female,No,Evening,Focus,Pop,0.2,0.14,0.28,0.3,0.6,0.39,0.37,190,-45,148,68,21,8,1
U044,27,Female,No,Afternoon,Sad,Hip-Hop,0.22,0.93,0.87,0.8,0.15,0.47,0.48,85,-34,219,71,20,2,1
U044,27,Female,No,Evening,Gym,Pop,0.16,0.56,0.99,0.57,0.2,0.75,0.84,152,-31,331,34,13,1,1
U044,27,Female,No,Night,Sad,Classical,0.12,0.7,0.94,0.39,0.49,0.87,0.75,92,-15,277,66,13,5,1
U044,27,Female,No,Evening,Relaxed,Jazz,0.49,0.13,0.16,0.08,0.71,0.15,0.64,154,-28,220,36,14,10,1
U044,27,Female,No,Evening,Relaxed,Rock,0.52,0.54,0.78,0.84,0.47,0.56,0.68,95,-15,206,12,22,15,1
U045,45,Female,No,Afternoon,Relaxed,Lo-fi,0.63,0.31,0.93,0.32,0.19,0.19,0.97,109,-24,252,87,13,8,1
U045,45,Female,No,Afternoon,Happy,Classical,0.9,0.23,0.79,0.3,0.55,0.36,0.54,142,-32,324,60,18,5,0
U045,45,Female,No,Evening,Relaxed,Rock,0.81,0.85,0.26,0.65,0.4,0.25,0.48,129,-9,237,69,10,4,0
U045,45,Female,No,Morning,Sad,Classical,0.44,0.6,0.45,0.07,0.65,0.25,0.5,200,-8,330,36,16,13,1
U045,45,Female,No,Afternoon,Focus,Classical,0.67,0.54,0.2,0.44,0.25,0.14,0.12,73,-43,336,9,8,3,1
U045,45,Female,No,Evening,Focus,Classical,0.93,0.72,0.28,0.89,0.45,0.01,0.34,130,-27,230,31,7,7,1
U045,45,Female,No,Morning,Gym,Rock,0.24,0.6,0.39,0.22,0.64,0.83,0.2,64,-35,143,74,23,8,1
U045,45,Female,No,Morning,Sad,EDM,0.47,0.32,0.65,0.89,0.73,0.28,0.0,138,-18,268,77,12,14,0
U045,45,Female,No,Evening,Focus,Jazz,0.47,0.5,0.24,0.89,0.68,0.75,0.02,129,-32,345,87,15,13,0
U045,45,Female,No,Night,Relaxed,Jazz,0.56,0.45,0.5,0.21,0.12,0.08,0.84,156,-35,321,52,6,6,0
U045,45,Female,No,Morning,Relaxed,Lo-fi,0.74,0.91,0.44,0.88,0.77,0.69,0.56,76,-17,302,3,12,11,0
U045,45,Female,No,Evening,Happy,Lo-fi,0.75,0.92,0.18,0.25,0.18,0.37,1.0,182,-35,163,29,18,6,1
U045,45,Female,No,Afternoon,Relaxed,Hip-Hop,0.31,0.74,0.24,0.62,0.44,0.25,0.53,125,-17,158,38,4,13,0
U045,45,Female,No,Afternoon,Sad,Pop,0.25,0.16,0.88,0.62,0.46,0.78,0.87,105,-27,260,61,13,5,1
U045,45,Female,No,Afternoon,Happy,Jazz,0.17,0.8,0.34,0.78,0.43,0.78,0.55,154,-34,159,69,5,7,0
U045,45,Female,No,Night,Gym,EDM,0.56,0.12,0.55,0.06,0.11,0.05,0.16,93,-30,340,78,11,8,0
U045,45,Female,No,Night,Focus,Lo-fi,0.2,0.32,0.68,0.75,0.05,0.38,0.0,177,-12,324,63,21,12,1
U045,45,Female,No,Evening,Sad,Rock,0.95,0.42,0.64,0.72,0.6,0.75,0.52,164,-35,248,64,4,1,0
U045,45,Female,No,Evening,Gym,Hip-Hop,0.2,0.91,0.44,0.3,0.02,0.49,0.75,115,-18,318,82,24,4,1
U045,45,Female,No,Evening,Sad,Rock,0.23,0.91,0.91,0.25,0.32,0.71,0.37,112,-16,153,54,1,7,0
U046,27,Female,No,Morning,Focus,Hip-Hop,0.9,0.88,0.17,0.29,0.66,0.55,0.04,182,-41,210,43,6,9,0
U046,27,Female,No,Evening,Focus,Jazz,0.23,0.74,0.34,0.02,0.17,0.52,0.02,163,-24,324,79,14,11,0
U046,27,Female,No,Evening,Relaxed,Bollywood,0.82,0.63,0.9,0.76,0.35,0.51,0.67,200,-9,249,9,4,12,0
U046,27,Female,No,Evening,Sad,Lo-fi,0.79,0.28,0.66,0.28,0.18,0.04,0.01,94,-33,227,73,6,13,0
U046,27,Female,No,Night,Relaxed,Jazz,0.29,0.99,0.25,0.04,0.58,0.79,0.22,102,-2,246,15,2,14,0
U046,27,Female,No,Night,Sad,Pop,0.33,0.6,0.9,0.81,0.26,0.66,0.53,193,-2,191,77,24,7,1
U046,27,Female,No,Night,Sad,EDM,0.4,0.56,0.55,0.72,0.32,0.95,0.3,125,-39,330,19,17,7,1
U046,27,Female,No,Night,Relaxed,Pop,0.93,0.73,0.56,0.41,0.32,0.57,0.3,122,-35,279,62,21,2,1
U046,27,Female,No,Afternoon,Sad,Classical,0.49,0.47,0.98,0.33,0.3,0.31,0.49,185,-20,270,28,12,13,0
U046,27,Female,No,Morning,Sad,Pop,0.25,0.24,0.39,0.38,0.07,0.08,0.8,62,-36,258,55,15,2,1
U046,27,Female,No,Morning,Happy,Rock,0.13,0.36,0.86,0.68,0.73,0.7,0.67,82,-43,162,40,10,3,0
U046,27,Female,No,Evening,Happy,Bollywood,0.84,0.27,0.25,0.39,0.79,0.11,0.59,194,-41,332,79,9,4,0
U046,27,Female,No,Night,Relaxed,Lo-fi,0.8,0.56,0.55,0.22,0.23,0.39,0.34,101,-1,241,58,11,9,0
U046,27,Female,No,Afternoon,Gym,Hip-Hop,0.31,0.99,0.38,0.33,0.19,0.15,0.16,80,-42,270,16,4,3,1
U046,27,Female,No,Night,Relaxed,Hip-Hop,0.35,0.4,0.39,0.24,0.39,0.41,0.93,137,0,173,61,20,1,1
U046,27,Female,No,Evening,Relaxed,Lo-fi,0.16,0.13,0.87,0.25,0.15,0.5,0.66,161,0,340,42,14,4,1
U046,27,Female,No,Afternoon,Relaxed,EDM,0.78,0.88,0.27,0.87,0.13,0.25,0.09,145,-36,130,18,7,15,0
U046,27,Female,No,Afternoon,Focus,Lo-fi,0.79,0.67,0.74,0.8,0.3,0.0,0.48,188,-33,174,19,10,8,0
U046,27,Female,No,Night,Gym,Lo-fi,0.95,0.82,0.51,0.72,0.44,0.54,0.76,71,-27,205,3,13,2,1
U046,27,Female,No,Afternoon,Relaxed,Pop,0.65,0.31,0.38,0.59,0.36,0.3,0.65,69,-31,291,75,8,12,0
U047,42,Female,Yes,Night,Focus,Pop,0.46,0.49,0.96,0.8,0.22,0.81,0.55,166,-44,248,94,25,9,0
U047,42,Female,Yes,Evening,Gym,Rock,0.29,0.7,0.36,0.12,0.19,0.99,0.56,144,-34,259,84,6,0,0
U047,42,Female,Yes,Evening,Relaxed,Rock,0.95,0.12,0.22,0.75,0.21,0.66,0.67,166,-35,351,55,6,5,0
U047,42,Female,Yes,Night,Sad,Rock,0.59,0.59,0.16,0.98,0.7,0.85,0.0,121,-41,319,99,25,8,1
U047,42,Female,Yes,Morning,Focus,Classical,0.55,0.85,0.58,0.51,0.38,0.61,0.79,151,-40,210,23,12,6,1
U047,42,Female,Yes,Night,Happy,Jazz,0.66,0.97,0.79,0.99,0.13,0.34,0.52,196,-33,242,97,20,11,0
U047,42,Female,Yes,Night,Focus,Bollywood,0.49,0.83,0.8,0.4,0.13,0.62,0.48,77,-31,333,85,24,15,0
U047,42,Female,Yes,Morning,Relaxed,Bollywood,0.43,0.91,0.13,0.19,0.46,0.02,0.66,155,-4,206,54,23,0,0
U047,42,Female,Yes,Night,Sad,Classical,0.19,0.57,0.79,0.59,0.38,0.55,0.55,147,-38,279,5,25,10,0
U047,42,Female,Yes,Evening,Happy,Bollywood,0.87,0.15,0.37,0.96,0.11,0.26,0.38,99,-28,207,53,2,11,0
U047,42,Female,Yes,Afternoon,Relaxed,Rock,0.47,0.12,0.36,0.18,0.07,0.14,0.52,85,-22,149,13,8,10,0
U047,42,Female,Yes,Morning,Focus,Classical,0.62,0.17,0.14,0.31,0.61,0.75,0.91,80,0,260,74,22,9,0
U047,42,Female,Yes,Evening,Happy,Bollywood,0.78,0.14,0.93,0.42,0.53,0.27,0.05,77,-39,270,1,3,15,0
U047,42,Female,Yes,Afternoon,Sad,Hip-Hop,0.2,0.24,0.95,0.9,0.2,0.33,0.19,86,-5,327,3,15,6,1
U047,42,Female,Yes,Evening,Sad,Classical,0.1,0.57,0.35,0.79,0.62,0.19,0.55,75,-18,174,79,21,12,0
U047,42,Female,Yes,Evening,Gym,EDM,0.98,0.47,0.62,0.27,0.49,0.89,0.71,125,-4,274,64,0,3,0
U047,42,Female,Yes,Evening,Sad,EDM,0.62,0.83,0.62,0.97,0.2,0.71,0.23,123,-43,307,10,21,12,1
U047,42,Female,Yes,Night,Relaxed,Jazz,0.62,0.69,0.75,0.83,0.01,0.11,0.21,96,-36,305,83,25,3,1
U047,42,Female,Yes,Night,Relaxed,Pop,0.57,0.35,0.7,0.86,0.12,0.39,0.19,122,-14,245,36,13,1,1
U047,42,Female,Yes,Night,Gym,Rock,0.16,0.9,0.15,0.46,0.23,0.41,0.88,96,-27,191,23,13,0,1
U048,36,Male,No,Afternoon,Gym,EDM,0.28,0.88,0.86,0.96,0.22,0.48,0.44,94,-44,319,31,20,15,0
U048,36,Male,No,Afternoon,Relaxed,EDM,0.75,0.57,0.72,0.27,0.53,0.8,0.75,65,-41,265,14,7,9,0
U048,36,Male,No,Evening,Gym,Classical,0.98,0.1,0.96,0.33,0.55,0.55,0.57,60,-15,169,24,3,9,0
U048,36,Male,No,Night,Sad,Jazz,0.67,0.7,0.96,0.57,0.29,0.38,0.62,122,-25,131,44,11,15,0
U048,36,Male,No,Afternoon,Focus,Bollywood,0.96,0.11,0.17,0.57,0.11,0.41,0.04,179,-19,256,95,2,3,0
U048,36,Male,No,Afternoon,Happy,Classical,0.29,0.43,0.13,0.01,0.47,0.12,0.28,175,-32,143,44,7,3,0
U048,36,Male,No,Evening,Focus,EDM,0.72,0.59,0.69,0.7,0.01,0.84,0.82,115,-19,347,43,3,2,0
U048,36,Male,No,Afternoon,Sad,Pop,0.73,0.94,0.78,0.56,0.13,0.74,0.98,65,-3,190,25,5,5,0
U048,36,Male,No,Morning,Gym,Hip-Hop,0.29,0.22,0.51,0.66,0.18,0.13,0.12,112,-22,280,97,24,9,1
U048,36,Male,No,Afternoon,Happy,Lo-fi,0.24,0.44,0.25,0.04,0.14,0.84,0.42,81,-35,174,10,4,13,0
U048,36,Male,No,Afternoon,Gym,Lo-fi,0.25,0.74,0.74,0.88,0.42,0.9,0.59,144,-17,160,77,17,6,1
U048,36,Male,No,Afternoon,Happy,Rock,0.82,0.35,0.33,0.21,0.59,0.77,0.02,163,-27,216,99,17,14,0
U048,36,Male,No,Morning,Sad,EDM,0.31,0.73,0.95,0.11,0.38,0.91,0.58,94,-42,252,24,17,7,1
U048,36,Male,No,Afternoon,Gym,EDM,0.65,0.9,0.32,0.55,0.27,0.54,0.26,145,-10,154,23,1,13,0
U048,36,Male,No,Morning,Happy,Pop,0.3,0.67,0.57,0.62,0.06,0.72,0.55,142,-16,162,88,8,10,0
U048,36,Male,No,Morning,Gym,Jazz,0.8,0.72,0.88,0.72,0.07,0.16,0.74,80,-40,296,25,15,3,1
U048,36,Male,No,Afternoon,Sad,Rock,0.77,0.64,0.75,0.99,0.25,0.67,0.79,189,-4,194,97,9,8,0
U048,36,Male,No,Night,Gym,Pop,0.62,0.53,0.54,0.91,0.06,0.18,0.76,188,-6,321,6,10,12,0
U048,36,Male,No,Afternoon,Focus,Rock,0.14,0.14,0.7,0.89,0.3,0.64,0.09,192,-28,255,20,12,12,0
U048,36,Male,No,Afternoon,Happy,Lo-fi,0.82,0.56,0.99,0.37,0.04,0.31,0.17,156,-43,261,92,1,15,0
U049,35,Other,No,Evening,Happy,Lo-fi,0.66,0.81,0.12,0.62,0.51,0.94,0.92,107,-37,136,8,8,1,1
U049,35,Other,No,Morning,Gym,EDM,0.21,0.6,0.58,0.0,0.5,0.26,0.86,105,-10,241,64,7,6,0
U049,35,Other,No,Evening,Gym,Hip-Hop,0.32,0.71,0.23,0.4,0.54,0.73,0.52,138,-19,196,21,0,7,1
U049,35,Other,No,Morning,Relaxed,Classical,0.86,0.49,0.19,0.96,0.2,0.46,0.04,159,-27,281,50,5,11,0
U049,35,Other,No,Evening,Gym,Classical,0.81,0.75,0.43,0.54,0.15,0.19,0.87,65,-3,141,61,12,9,0
U049,35,Other,No,Evening,Gym,Pop,0.96,0.58,0.92,0.02,0.18,0.11,0.24,188,-12,165,36,10,4,0
U049,35,Other,No,Afternoon,Happy,Lo-fi,0.72,0.15,0.87,0.24,0.73,0.21,0.77,150,-33,332,68,8,10,0
U049,35,Other,No,Afternoon,Sad,Bollywood,0.83,0.18,0.74,0.45,0.37,0.88,0.12,72,-7,170,31,18,2,1
U049,35,Other,No,Morning,Gym,Lo-fi,0.68,1.0,0.14,0.41,0.03,0.08,0.08,189,-14,314,42,12,3,0
U049,35,Other,No,Night,Relaxed,Bollywood,0.27,0.84,1.0,0.03,0.09,0.78,0.11,92,-7,254,2,7,12,0
U049,35,Other,No,Morning,Sad,Pop,0.36,0.98,0.21,0.72,0.33,0.0,0.62,114,-20,214,79,25,11,0
U049,35,Other,No,Afternoon,Gym,EDM,0.16,0.21,0.57,0.77,0.23,0.54,0.23,161,-12,242,44,0,4,1
U049,35,Other,No,Morning,Sad,Lo-fi,0.24,0.29,0.64,0.15,0.19,0.28,0.34,79,-40,185,5,22,9,1
U049,35,Other,No,Morning,Gym,Pop,0.67,0.8,0.4,0.49,0.32,0.44,0.79,71,-12,297,13,3,4,1
U049,35,Other,No,Morning,Relaxed,EDM,0.89,0.15,0.9,0.36,0.32,0.61,0.82,66,-21,159,88,14,2,1
U049,35,Other,No,Evening,Focus,EDM,0.79,0.33,0.41,0.05,0.34,0.55,0.44,87,-14,280,63,13,4,0
U049,35,Other,No,Afternoon,Gym,Pop,0.97,0.2,0.37,0.55,0.64,0.99,0.78,147,-26,180,62,21,4,1
U049,35,Other,No,Afternoon,Relaxed,Classical,0.44,0.75,0.15,0.67,0.36,0.69,0.61,72,-13,214,73,18,2,1
U049,35,Other,No,Morning,Focus,Bollywood,0.74,0.51,0.33,0.81,0.32,0.6,0.57,167,-6,266,49,24,9,0
U049,35,Other,No,Afternoon,Focus,EDM,0.37,0.58,0.43,0.38,0.76,0.25,0.33,86,-27,125,99,16,9,1
U050,19,Male,Yes,Morning,Gym,Lo-fi,0.36,0.23,0.97,0.4,0.45,0.94,0.41,65,-10,241,20,12,3,1
U050,19,Male,Yes,Evening,Relaxed,Pop,0.26,0.29,0.61,0.99,0.18,0.61,0.33,152,-4,182,67,4,0,0
U050,19,Male,Yes,Morning,Gym,Classical,0.9,0.21,0.23,0.7,0.49,0.34,0.55,97,-20,271,98,11,4,1
U050,19,Male,Yes,Evening,Focus,Jazz,0.44,0.44,0.47,0.07,0.66,0.01,0.48,169,-39,292,88,4,6,0
U050,19,Male,Yes,Afternoon,Sad,Bollywood,0.78,0.33,0.27,0.27,0.43,0.24,0.8,139,-13,189,81,1,0,0
U050,19,Male,Yes,Morning,Focus,Jazz,0.7,0.56,0.64,0.91,0.31,1.0,0.12,159,-13,171,10,2,6,0
U050,19,Male,Yes,Night,Focus,EDM,0.16,0.58,0.65,0.28,0.23,0.61,0.86,142,-42,236,53,24,5,1
U050,19,Male,Yes,Night,Sad,Lo-fi,0.66,0.15,0.43,0.64,0.22,0.9,0.44,132,-20,161,8,22,14,1
U050,19,Male,Yes,Night,Relaxed,Pop,0.64,0.41,0.6,0.09,0.7,0.72,0.83,158,-42,161,73,22,2,1
U050,19,Male,Yes,Night,Gym,Rock,0.71,0.34,0.97,0.2,0.36,0.09,0.13,140,-23,303,22,6,11,0
U050,19,Male,Yes,Afternoon,Sad,Jazz,0.17,0.11,0.86,0.9,0.13,0.1,0.6,60,-21,148,29,24,13,0
U050,19,Male,Yes,Morning,Focus,Jazz,0.59,0.98,0.44,0.19,0.36,0.89,0.55,138,-29,271,7,23,5,1
U050,19,Male,Yes,Afternoon,Focus,Rock,0.46,0.56,0.98,0.09,0.22,0.99,0.24,112,-2,184,14,12,15,0
U050,19,Male,Yes,Afternoon,Relaxed,Lo-fi,0.77,0.55,0.56,0.92,0.06,0.83,0.64,185,-8,257,24,3,6,0
U050,19,Male,Yes,Night,Focus,Jazz,0.41,0.85,0.81,0.69,0.35,0.76,0.87,119,-11,182,15,16,5,1
U050,19,Male,Yes,Night,Happy,Lo-fi,0.31,0.78,0.96,0.02,0.63,0.59,0.72,169,-20,294,16,14,15,0
U050,19,Male,Yes,Afternoon,Relaxed,Jazz,0.46,0.8,0.23,0.79,0.29,0.0,0.54,81,-3,335,22,5,7,0
U050,19,Male,Yes,Morning,Focus,Hip-Hop,0.45,0.89,0.43,0.78,0.43,0.45,0.1,127,-20,265,20,23,2,1
U050,19,Male,Yes,Afternoon,Focus,Pop,0.22,0.61,0.97,0.75,0.76,0.56,0.53,128,-30,230,80,19,9,0
U050,19,Male,Yes,Evening,Sad,Classical,0.93,0.87,0.82,0.95,0.55,0.23,0.84,170,-7,303,89,8,9,0
U051,35,Other,Yes,Night,Gym,Lo-fi,0.68,0.36,0.51,0.55,0.37,0.81,0.91,172,-40,211,23,7,12,0
U051,35,Other,Yes,Night,Gym,Hip-Hop,0.79,0.69,0.12,0.62,0.22,0.78,0.96,76,-5,289,60,15,15,0
U051,35,Other,Yes,Evening,Sad,EDM,0.75,0.24,0.85,0.32,0.46,0.49,0.75,196,-25,294,68,0,12,0
U051,35,Other,Yes,Afternoon,Sad,Classical,0.34,0.13,0.91,0.36,0.8,0.38,0.62,176,-9,129,4,21,3,1
U051,35,Other,Yes,Night,Sad,Classical,0.41,0.44,0.33,0.93,0.31,0.59,0.2,150,-6,195,24,20,7,1
U051,35,Other,Yes,Night,Focus,Jazz,0.3,0.95,0.59,0.9,0.46,0.1,0.4,126,-40,295,88,10,5,0
U051,35,Other,Yes,Night,Sad,Rock,0.95,0.45,0.97,0.17,0.76,0.22,0.69,147,-12,275,88,11,3,0
U051,35,Other,Yes,Afternoon,Sad,Pop,0.12,0.68,0.57,0.96,0.76,0.56,0.02,142,-14,317,88,9,8,0
U051,35,Other,Yes,Evening,Focus,EDM,0.66,0.89,0.9,0.82,0.06,0.83,0.91,183,-35,132,26,16,10,1
U051,35,Other,Yes,Night,Focus,EDM,0.18,0.43,0.46,0.09,0.23,0.11,0.83,111,-39,175,94,5,11,0
U051,35,Other,Yes,Morning,Relaxed,Rock,0.86,0.57,0.31,0.43,0.68,0.05,0.96,128,-36,298,83,25,3,1
U051,35,Other,Yes,Night,Sad,Jazz,0.26,0.44,0.58,1.0,0.56,0.52,0.56,93,-15,121,35,11,4,0
U051,35,Other,Yes,Afternoon,Relaxed,Classical,0.22,0.4,0.83,0.81,0.34,0.06,0.32,189,-19,322,97,14,14,0
U051,35,Other,Yes,Evening,Sad,Hip-Hop,0.74,0.56,0.98,0.89,0.22,0.63,0.73,168,-22,323,41,25,9,0
U051,35,Other,Yes,Morning,Focus,EDM,0.92,0.97,0.83,0.43,0.27,0.14,0.85,70,-43,159,40,11,7,0
U051,35,Other,Yes,Morning,Gym,Hip-Hop,0.22,0.89,0.89,0.83,0.64,0.87,0.07,61,-25,207,62,1,6,0
U051,35,Other,Yes,Afternoon,Relaxed,Lo-fi,0.36,0.57,0.66,0.39,0.5,0.72,0.14,116,-18,234,82,25,14,0
U051,35,Other,Yes,Morning,Sad,EDM,0.22,0.86,0.99,0.7,0.74,0.29,0.95,77,-12,175,23,22,3,1
U051,35,Other,Yes,Night,Sad,EDM,0.65,0.89,0.68,0.63,0.5,0.06,0.74,83,-12,182,54,8,15,0
U051,35,Other,Yes,Night,Focus,Classical,0.58,0.79,0.46,0.71,0.53,0.18,0.18,149,-15,238,42,8,11,0
U052,20,Other,Yes,Night,Gym,Rock,0.39,0.66,0.56,0.78,0.54,0.45,0.9,121,-39,220,7,17,5,1
U052,20,Other,Yes,Night,Focus,EDM,0.51,0.29,0.5,0.72,0.17,0.56,0.58,107,-44,203,24,5,4,1
U052,20,Other,Yes,Evening,Sad,EDM,0.96,0.76,0.82,0.66,0.47,0.64,0.24,200,-36,180,22,10,11,0
U052,20,Other,Yes,Night,Relaxed,Classical,0.38,0.48,0.54,0.64,0.59,0.88,0.22,160,-27,183,3,18,10,1
U052,20,Other,Yes,Night,Sad,Bollywood,0.75,0.26,0.5,0.82,0.69,0.44,0.19,104,-17,137,21,1,10,0
U052,20,Other,Yes,Night,Sad,Jazz,0.29,0.74,0.84,0.14,0.76,0.95,0.52,93,-36,127,87,24,3,1
U052,20,Other,Yes,Evening,Relaxed,EDM,0.75,0.15,0.27,0.04,0.04,0.76,0.49,179,-12,248,65,18,14,0
U052,20,Other,Yes,Evening,Gym,Rock,0.42,0.31,0.58,0.92,0.64,0.92,0.79,70,-33,124,36,9,7,0
U052,20,Other,Yes,Evening,Happy,Rock,0.16,0.85,0.25,0.21,0.58,0.9,0.87,65,-36,284,74,5,11,0
U052,20,Other,Yes,Afternoon,Happy,Rock,0.35,0.88,0.56,0.06,0.66,0.91,0.58,180,-40,173,88,18,15,0
U052,20,Other,Yes,Morning,Happy,Rock,0.67,0.76,0.2,0.16,0.69,0.92,0.96,164,-16,312,85,4,1,0
U052,20,Other,Yes,Afternoon,Happy,Classical,0.46,0.22,0.26,0.12,0.58,0.45,0.72,195,-17,358,32,6,6,1
U052,20,Other,Yes,Morning,Happy,Classical,0.4,0.58,0.69,0.46,0.7,0.81,0.78,86,-36,315,37,5,3,1
U052,20,Other,Yes,Evening,Focus,EDM,0.71,0.66,0.23,0.34,0.01,0.66,0.98,98,-7,193,49,4,0,0
U052,20,Other,Yes,Afternoon,Happy,Rock,0.41,0.44,0.81,0.81,0.59,0.0,0.93,148,-37,319,89,18,15,0
U052,20,Other,Yes,Afternoon,Sad,Pop,0.21,0.35,0.48,0.36,0.26,0.37,0.31,93,-32,336,4,8,2,1
U052,20,Other,Yes,Night,Gym,Pop,0.94,0.48,0.43,0.16,0.18,0.49,0.06,75,-17,304,93,2,13,0
U052,20,Other,Yes,Morning,Sad,Pop,0.21,0.35,0.69,0.9,0.27,0.26,0.86,61,-31,299,91,9,1,0
U052,20,Other,Yes,Night,Relaxed,Classical,0.43,0.91,0.96,0.56,0.61,0.45,0.42,138,-6,136,48,14,11,1
U052,20,Other,Yes,Morning,Happy,EDM,0.95,0.33,0.86,0.14,0.65,0.46,0.0,71,-10,135,99,3,3,0
U053,39,Female,Yes,Afternoon,Gym,Rock,0.19,0.46,0.79,0.09,0.13,0.52,0.54,192,-39,327,94,21,11,0
U053,39,Female,Yes,Morning,Relaxed,Rock,0.88,0.2,0.41,0.06,0.07,0.51,0.41,86,-30,133,60,22,7,1
U053,39,Female,Yes,Night,Relaxed,Jazz,0.36,0.97,0.96,0.49,0.16,0.4,0.11,110,-44,124,73,13,5,1
U053,39,Female,Yes,Night,Relaxed,Lo-fi,0.49,0.33,0.13,0.12,0.0,0.2,0.67,111,-7,223,21,25,14,0
U053,39,Female,Yes,Morning,Relaxed,Jazz,0.23,0.42,0.16,0.24,0.11,0.85,0.02,74,-28,223,54,13,3,1
U053,39,Female,Yes,Morning,Focus,Classical,0.82,0.15,0.63,0.67,0.1,0.25,0.02,127,-8,180,70,24,2,0
U053,39,Female,Yes,Afternoon,Focus,Bollywood,0.7,0.74,0.38,0.17,0.2,0.61,0.04,136,-4,332,77,15,12,0
U053,39,Female,Yes,Night,Relaxed,Pop,0.28,0.63,0.72,0.81,0.31,0.56,0.29,165,-21,145,20,6,15,0
U053,39,Female,Yes,Evening,Happy,Rock,0.34,0.31,0.26,0.32,0.15,0.74,0.97,134,-8,265,15,19,14,0
U053,39,Female,Yes,Evening,Sad,Pop,0.49,0.99,0.69,0.03,0.37,0.52,0.82,198,-35,147,12,13,1,1
U053,39,Female,Yes,Morning,Sad,Rock,0.94,0.94,0.95,0.8,0.19,0.68,0.75,191,-7,249,100,18,14,0
U053,39,Female,Yes,Afternoon,Focus,Hip-Hop,0.97,0.76,0.58,0.63,0.77,0.93,0.51,78,-11,357,52,8,9,0
U053,39,Female,Yes,Evening,Happy,Pop,0.51,0.89,0.42,0.51,0.74,0.57,0.44,189,-22,232,2,17,5,1
U053,39,Female,Yes,Evening,Sad,Bollywood,0.48,0.39,0.7,0.83,0.14,0.19,0.56,136,-7,223,12,24,2,1
U053,39,Female,Yes,Afternoon,Focus,Jazz,0.64,0.48,0.91,0.15,0.58,0.39,0.94,182,-3,282,7,8,1,1
U053,39,Female,Yes,Evening,Relaxed,Lo-fi,0.33,0.81,0.81,0.42,0.28,0.04,0.9,123,-34,244,37,21,7,0
U053,39,Female,Yes,Evening,Gym,EDM,0.94,0.62,0.87,0.66,0.51,0.18,0.64,167,-1,283,37,19,12,0
U053,39,Female,Yes,Afternoon,Gym,Classical,0.49,0.34,0.56,0.15,0.36,0.15,0.34,158,-36,160,46,18,7,0
U053,39,Female,Yes,Morning,Sad,Bollywood,0.97,0.96,0.8,0.27,0.32,0.7,0.23,70,-18,155,34,12,15,0
U053,39,Female,Yes,Morning,Sad,Lo-fi,0.66,0.16,0.37,0.21,0.66,0.59,0.76,123,-23,289,97,19,5,0
U054,31,Other,No,Afternoon,Relaxed,Bollywood,0.9,0.41,0.98,0.04,0.2,0.56,0.09,145,-1,125,22,11,8,0
U054,31,Other,No,Evening,Happy,Hip-Hop,0.65,0.49,0.69,0.87,0.56,0.27,0.79,166,-20,336,9,15,15,1
U054,31,Other,No,Afternoon,Gym,Rock,0.62,0.59,0.14,0.54,0.73,0.0,0.4,97,-39,189,11,14,8,1
U054,31,Other,No,Evening,Relaxed,Lo-fi,0.66,0.93,0.66,0.95,0.44,0.62,0.54,123,-1,268,51,22,14,0
U054,31,Other,No,Night,Relaxed,EDM,0.88,0.39,0.63,0.98,0.64,0.05,0.12,94,-7,293,24,1,15,0
U054,31,Other,No,Evening,Sad,Rock,0.14,0.2,0.53,0.42,0.58,0.23,0.6,161,-32,227,41,7,13,0
U054,31,Other,No,Night,Relaxed,Lo-fi,0.64,0.44,0.11,0.02,0.52,0.57,0.81,136,-12,268,33,5,1,1
U054,31,Other,No,Evening,Relaxed,Lo-fi,0.35,0.91,0.88,0.61,0.35,0.41,0.33,171,-29,161,2,25,9,0
U054,31,Other,No,Evening,Sad,EDM,0.5,0.58,0.13,0.45,0.76,0.77,0.96,109,-13,326,78,0,13,0
U054,31,Other,No,Morning,Sad,Pop,0.46,0.44,0.22,0.63,0.62,0.34,0.29,87,-20,281,43,19,11,0
U054,31,Other,No,Evening,Gym,Hip-Hop,0.71,0.24,0.27,0.17,0.24,0.96,0.8,169,-15,297,85,15,9,0
U054,31,Other,No,Morning,Happy,Pop,0.45,0.19,0.26,0.71,0.08,0.37,0.97,188,-29,256,67,20,12,0
U054,31,Other,No,Night,Gym,Hip-Hop,0.63,0.98,0.53,0.49,0.45,0.2,0.08,151,-17,358,2,25,8,1
U054,31,Other,No,Evening,Sad,Lo-fi,0.87,0.67,0.48,0.15,0.09,0.16,0.2,124,-31,308,98,15,10,0
U054,31,Other,No,Evening,Focus,EDM,0.76,0.88,0.58,0.46,0.28,0.82,0.17,127,-13,164,40,4,3,0
U054,31,Other,No,Morning,Sad,Rock,0.43,0.78,0.96,0.05,0.54,0.43,0.31,154,-27,286,60,10,4,0
U054,31,Other,No,Night,Gym,Bollywood,0.27,0.94,0.99,0.29,0.43,0.77,0.73,185,-2,360,80,23,2,1
